userId,courseId,score
158583,10154,53.0
158584,10154,29.666666666666668
158586,10154,57.92857142857143
158587,10154,98.5
158588,10489,91.0
158590,10489,56.3
158591,10489,60.25
158592,10489,45.25
158595,10489,50.833333333333336
158596,10489,76.5
158597,10489,65.2
158598,10489,55.333333333333336
158599,10489,59.25
158600,10154,56.5
158613,9056,11.0
158726,10160,50.0
158726,10247,57.833333333333336
158727,10132,43.0
158728,10132,70.5
158730,10380,45.5
158731,10180,56.6
158732,10211,59.666666666666664
158745,10132,50.333333333333336
158753,10247,48.833333333333336
158754,10247,48.5
158755,10247,92.5
158756,10247,31.0
158757,10247,62.5
158759,10180,44.0
158760,10203,75.0
158761,10203,35.5
158762,10203,80.5
158763,10203,62.666666666666664
158764,10154,67.0
158770,10305,45.166666666666664
158778,10247,39.333333333333336
158785,10305,54.166666666666664
158813,10305,67.25
158850,10247,39.333333333333336
158851,10154,97.0
158852,10132,82.5
158852,10154,80.0
158853,10132,55.75
158854,10132,76.5
158854,10489,87.0
158855,10132,58.611111111111114
158856,10132,52.5
158856,10154,98.5
158857,10132,46.75
158858,10132,57.5
158859,10132,56.888888888888886
158859,10211,68.25
158860,10132,43.5
158860,10154,100.0
158861,10132,52.9
158861,10211,58.25
158862,10132,49.75
158862,10211,80.0
158863,10132,48.0
158864,10132,53.666666666666664
158865,10132,57.5
158867,10160,47.0
158868,10160,51.875
158869,10160,54.875
158870,10211,100.0
158870,10246,82.0
158871,10154,97.0
158871,10246,75.0
158872,10211,98.0
158872,10246,100.0
158873,10211,72.0
158873,10246,37.09090909090909
158874,10246,56.0
158875,10211,50.5
158875,10246,42.0
158876,10211,67.5
158876,10380,62.72727272727273
158877,10380,66.0
158878,10180,62.0
158880,10211,39.166666666666664
158881,10203,58.0
158882,10203,48.8
158883,10199,70.0
158884,10192,71.66666666666667
158885,10192,38.5
158887,10203,59.666666666666664
158887,10211,72.0
158890,10180,37.5
158892,10486,97.5
158893,10486,95.0
158894,10486,100.0
158895,10486,100.0
158896,10486,68.75
158897,10486,97.5
158898,10486,100.0
158899,10486,100.0
158900,10486,100.0
158901,10486,80.0
158902,10486,100.0
158903,10486,100.0
158904,10486,100.0
158905,10486,87.5
158906,10486,100.0
158907,10486,97.5
158908,10486,100.0
158909,10486,100.0
158910,10486,90.0
158911,10486,95.0
158912,10486,100.0
158914,10247,94.0
158917,10132,59.166666666666664
158918,10160,46.333333333333336
158918,10203,63.25
158919,10160,51.0
158920,10246,29.833333333333332
158921,10246,54.166666666666664
158922,10180,46.75
158925,10203,60.25
158926,10203,44.5
158927,10192,64.28571428571429
158928,10192,54.0
158929,10489,55.0
158930,10489,51.0
158935,10160,62.0
158936,10132,55.166666666666664
158942,10132,88.5
158943,10380,59.833333333333336
158944,10380,56.5
158945,10180,51.0
158946,10180,58.36363636363637
158947,10211,49.0
158948,10211,50.142857142857146
158949,10203,66.0
158950,10192,59.0
158953,5076,33.0
158955,10160,16.0
158957,10180,59.0
158958,10132,46.6
158959,10180,53.7
158960,10199,56.0
159047,10154,68.5
159053,10334,75.0
159054,10334,60.0
159057,10334,90.0
159059,10334,75.0
159060,10334,80.0
159063,10334,95.0
159065,10334,90.0
159068,10334,85.0
159070,10334,80.0
159071,10334,65.0
159072,10334,85.0
159073,10334,90.0
159074,10334,80.0
159078,10334,72.5
159080,6148,68.25
159176,11762,58.0
159506,10160,52.25
159507,10203,43.5
159508,10489,52.36363636363637
159511,10160,56.5
159513,10160,45.5
159547,2676,46.75
159548,10247,57.214285714285715
159549,10132,41.5
159549,10247,86.0
159550,10247,49.625
159551,10247,53.9
159552,10132,47.166666666666664
159553,10160,61.7
159554,10160,54.5
159555,10154,55.5
159556,10489,57.75
159564,10203,58.0
159570,5076,54.3
159593,10247,60.333333333333336
159594,10247,76.0
159595,10247,93.0
159596,10247,52.9
159597,10247,64.25
159598,10247,51.5
159599,10247,57.7
159600,10247,49.5
159601,10247,45.0
159602,10247,31.5
159603,10246,29.833333333333332
159604,10246,61.5
159605,10380,33.0
159606,10380,72.5
159607,10180,50.8
159608,10180,52.5
159609,10211,46.5
159610,10211,52.0
159611,10219,83.0
159613,10203,50.75
159614,10203,56.166666666666664
159615,10199,67.66666666666667
159616,10199,52.8
159617,10192,64.33333333333333
159618,10192,60.4
159619,10192,51.0
159620,10192,37.666666666666664
159621,10154,63.25
159622,10154,43.833333333333336
159623,10489,58.0
159624,10489,49.5
159647,10247,70.5
159648,10132,57.5
159649,10132,56.5
159650,10160,16.0
159651,10160,55.0
159652,10246,56.57142857142857
159653,10246,60.0
159653,11076,95.0
159654,10380,55.333333333333336
159655,10180,68.0
159656,10211,98.0
159657,10489,90.0
159672,1521,70.0
159675,10489,50.7
159679,10160,54.6
159680,10061,61.0
159683,10132,56.5
159683,11076,86.5
159683,11077,72.5
159683,11078,92.5
159684,10247,45.375
159684,11078,90.0
159686,10247,45.4
159687,10132,55.0
159688,10132,62.7
159689,10132,73.0
159690,10132,72.83333333333333
159691,10132,55.166666666666664
159692,10132,52.333333333333336
159693,10192,45.666666666666664
159694,10154,52.166666666666664
159697,10423,49.5
159700,10424,89.0
159701,10424,59.833333333333336
159702,10423,72.0
159702,10424,87.5
159703,10423,95.0
159703,10424,87.5
159705,10423,53.166666666666664
159705,10424,93.0
159706,10423,93.5
159706,10424,65.33333333333333
159709,10061,47.166666666666664
159710,10423,49.166666666666664
159710,10424,53.875
159747,10132,56.0
159748,10132,51.166666666666664
159751,10211,59.4
159752,10489,52.5
159753,10154,70.5
159754,10132,44.333333333333336
159755,10132,55.333333333333336
159756,10132,56.666666666666664
159758,10246,59.0
159759,10180,57.666666666666664
159760,10154,65.83333333333333
159761,10154,50.75
159762,10154,69.5
159770,10247,39.166666666666664
159771,10246,58.833333333333336
159772,10246,60.8
159773,10180,46.5
159778,10132,58.5
159779,10160,53.375
159780,10246,62.75
159785,10247,45.25
159786,10160,51.5
159787,10203,43.8
159788,10132,70.5
159788,10160,85.0
159790,10247,46.666666666666664
159792,10160,81.5
159793,10211,55.3
159802,10211,83.0
159802,10247,50.0
159805,10247,41.5
159808,10219,27.666666666666668
159837,9546,90.0
159846,10180,44.5
159851,10132,34.333333333333336
159853,10487,80.0
159858,10192,58.25
159860,10132,58.5
159861,10246,59.75
159863,10192,54.0
159864,10132,45.214285714285715
159871,10247,56.5
159874,10923,23.0
159909,10487,75.0
159912,10487,95.0
159914,10487,90.0
159916,10487,75.0
159920,10487,90.0
159922,10487,85.0
159923,10487,67.5
159925,10487,75.0
159927,10487,95.0
159928,10487,75.0
159929,10487,90.0
159933,10487,90.0
159936,10487,95.0
159937,10487,65.0
159947,10425,96.0
159952,5076,78.75
159952,10565,91.0
159966,5076,35.166666666666664
159971,11027,38.333333333333336
160005,11764,41.333333333333336
160030,10844,45.75
160032,10845,72.5
160034,10845,85.0
160035,10845,34.0
160041,6191,51.22222222222222
160046,6148,93.5
160047,6148,90.5
160048,6148,36.166666666666664
160049,6148,39.5
160051,6148,47.5
160053,6148,53.333333333333336
160054,6148,97.5
160055,6148,58.0
160056,6148,60.5
160057,6148,62.5
160058,6148,58.0
160059,6148,55.083333333333336
160060,6148,72.0
160061,6148,90.5
160062,6148,96.5
160063,6148,52.5
160064,6148,95.0
160065,6148,48.25
160066,6148,86.0
160067,6148,55.5
160068,6148,100.0
160069,6148,48.0
160070,6148,55.333333333333336
160071,6148,70.5
160072,6148,33.75
160073,6148,42.0
160074,6148,57.0
160075,6148,52.5
160082,6148,2.0
160084,10598,85.0
160085,10598,85.0
160086,10598,90.0
160087,10598,65.0
160093,10598,80.0
160094,10598,75.0
160095,10598,65.0
160096,10598,90.0
160099,10598,75.0
160100,10598,85.0
160101,10598,75.0
160102,10598,95.0
160103,10598,95.0
160105,10598,85.0
160106,10598,72.5
160107,10598,90.0
160108,10598,100.0
160109,10598,95.0
160110,10598,90.0
160111,10598,75.0
160112,10598,85.0
160113,10598,85.0
160114,10598,65.0
160115,10598,77.5
160133,10611,90.0
160147,6148,98.5
160149,10629,75.0
160152,10629,95.0
160156,10629,75.0
160157,10629,95.0
160159,10629,80.0
160161,10629,80.0
160162,10629,70.0
160164,10629,85.0
160165,10629,95.0
160175,10629,90.0
160180,6148,100.0
160181,6148,100.0
160182,6148,100.0
160183,6148,100.0
160184,6148,100.0
160185,6148,100.0
160186,6148,98.5
160187,6148,97.0
160188,6148,100.0
160189,6148,100.0
160190,6148,100.0
160191,6148,100.0
160192,6148,100.0
160193,6148,100.0
160194,6148,100.0
160195,6148,100.0
160196,6148,98.5
160198,6148,100.0
160199,6148,100.0
160200,6148,100.0
160201,6148,98.0
160202,6148,99.0
160203,6148,100.0
160204,6148,100.0
160205,6148,100.0
160206,6148,100.0
160207,6148,99.0
160208,6148,98.5
160210,6148,97.0
160211,6148,100.0
160212,6148,92.5
160213,6148,98.5
160214,6148,100.0
160215,6148,100.0
160216,6148,100.0
160217,6148,100.0
160218,6148,100.0
160219,6148,100.0
160220,6148,97.5
160221,6148,97.5
160222,6148,100.0
160223,6148,98.5
160259,10730,34.7
160304,5076,47.68518518518518
160306,6148,74.0
160310,10662,60.0
160313,10662,60.0
160317,10662,69.5
160321,10662,61.375
160324,10662,76.0
160327,10662,47.7
160328,10662,39.5
160331,10662,79.5
160332,10662,60.5
160343,10662,30.8
160348,10662,21.0
160366,10662,40.5
160386,10662,29.75
160387,10662,37.75
160389,10662,41.5
160398,10678,4.0
160399,10678,35.0
160400,10678,33.6
160401,10678,19.5
160402,10678,33.54545454545455
160403,10678,30.0
160404,10678,39.333333333333336
160405,10678,32.875
160406,10678,30.2
160407,10678,35.0
160408,10678,30.136363636363637
160409,10678,38.214285714285715
160410,10678,38.25
160411,10678,24.72222222222222
160412,10678,37.588235294117645
160413,10678,33.666666666666664
160414,10678,25.666666666666668
160415,10678,33.35294117647059
160416,10678,19.0
160417,10678,32.833333333333336
160418,10678,33.5
160419,10678,36.666666666666664
160420,10678,39.2
160421,10678,31.666666666666668
160422,10678,35.0
160423,10678,34.111111111111114
160424,10678,25.0
160425,10678,35.125
160426,10678,26.8
160427,10678,33.44444444444444
160428,10678,26.666666666666668
160429,10678,36.0
160430,10678,18.8
160432,10678,36.80769230769231
160433,10678,34.76
160434,10678,24.4
160435,10678,35.8
160436,10678,32.666666666666664
160437,10678,25.666666666666668
160438,10678,31.4
160439,10678,35.0
160440,10678,30.166666666666668
160441,10678,34.4
160442,10678,30.142857142857142
160443,10678,29.833333333333332
160444,10678,17.285714285714285
160445,10678,35.0
160446,10678,35.5
160447,10678,35.666666666666664
160448,10678,34.111111111111114
160449,10678,34.30769230769231
160450,10678,22.5
160451,10678,37.833333333333336
160452,10678,31.833333333333332
160453,10678,33.5
160454,10678,33.2
160455,10678,38.473684210526315
160456,10678,30.0
160457,10678,39.333333333333336
160458,10678,14.0
160459,10678,27.375
160460,10678,16.5
160461,10678,36.94117647058823
160462,10678,39.0
160463,10678,29.833333333333332
160464,10678,16.0
160465,10678,38.0
160466,10678,37.666666666666664
160467,10678,34.0
160468,10678,30.25
160469,10678,35.888888888888886
160470,10678,36.91428571428571
160471,10678,35.31578947368421
160472,10678,32.166666666666664
160473,10678,34.666666666666664
160474,10678,36.333333333333336
160476,10678,29.8
160477,10678,35.958333333333336
160478,10678,32.285714285714285
160479,10678,36.0
160480,10678,31.8
160481,10678,32.0
160482,10678,37.44444444444444
160483,10678,36.0
160484,10678,38.0
160485,10678,32.333333333333336
160486,10678,22.75
160487,10678,31.875
160495,5464,60.666666666666664
160508,11058,88.0
160508,11059,69.5
160508,11060,80.0
160509,11058,93.0
160509,11059,98.0
160509,11060,88.0
160529,3408,90.0
160530,3408,75.0
160537,9481,60.0
160539,11027,70.25
160627,10529,41.5
160627,10540,50.166666666666664
160627,11396,97.5
160676,10805,91.5
160677,10805,14.0
160678,10805,55.0
160679,10805,66.16666666666667
160680,10805,68.33333333333333
160681,10805,29.5
160682,10805,69.16666666666667
160683,10805,84.0
160684,10805,76.5
160686,10805,43.5
160687,10805,55.5
160688,10805,31.25
160693,11767,55.833333333333336
160743,11628,52.666666666666664
160749,10697,38.0
160750,10697,18.666666666666668
160751,10697,95.5
160752,10697,51.333333333333336
160754,10730,68.5
160755,10730,98.0
160755,10794,55.166666666666664
160756,11027,52.9
160757,11030,43.0
160759,10697,56.6
160761,10697,45.666666666666664
160761,10794,43.75
160762,10697,53.833333333333336
160763,10697,65.25
160764,10697,57.0
160764,10794,70.0
160765,10697,40.5
160767,10794,52.0
160768,10730,76.75
160769,10730,73.16666666666667
160770,10730,51.666666666666664
160771,10730,57.5
160772,10730,56.125
160773,10730,95.0
160774,11027,46.25
160775,11027,43.5
160776,11027,71.5
160777,11032,40.333333333333336
160778,11032,32.0
160779,11032,59.5
160780,11031,59.0
160781,11031,100.0
160782,11031,80.0
160783,11031,95.0
160785,11028,62.0
160786,11030,39.0
160801,11740,29.875
160837,10697,59.5
160838,11031,37.333333333333336
160839,10794,58.5
160840,10730,55.5
160841,11027,56.1578947368421
160842,11031,40.5
160843,11264,60.142857142857146
160874,10540,1.0
160888,10697,55.333333333333336
160889,10730,40.25
160894,10697,55.666666666666664
160895,10697,59.583333333333336
160991,10857,78.5
160992,10857,84.5
160994,10857,90.0
160995,10857,50.0
161000,10857,93.5
161007,10857,94.5
161008,10857,94.0
161009,10857,95.5
161011,10857,51.25
161013,10857,42.166666666666664
161014,10857,87.5
161015,10857,97.0
161016,10857,40.5
161029,10565,49.0
161030,10565,56.5
161031,10565,39.166666666666664
161032,10565,61.4
161033,10565,41.8
161034,10565,49.833333333333336
161035,10565,45.8
161036,10565,46.7
161037,10565,40.5
161038,10565,38.333333333333336
161054,10697,46.833333333333336
161055,10697,47.0
161056,10697,53.25
161057,10794,34.0
161058,11027,10.5
161059,11028,52.5
161080,10565,79.0
161108,10697,51.8
161109,10730,35.333333333333336
161110,10353,38.625
161110,11027,46.8
161114,12336,64.5
161141,10008,85.0
161142,10008,100.0
161143,10008,90.0
161144,10008,85.0
161145,10008,95.0
161146,10008,35.0
161148,10008,75.0
161149,10008,70.0
161150,10008,75.0
161151,10008,90.0
161152,10008,90.0
161153,10008,70.0
161154,10008,100.0
161155,10008,100.0
161156,10008,75.0
161224,10697,53.666666666666664
161225,10697,46.166666666666664
161229,10697,45.0
161230,10794,44.0
161231,10794,51.666666666666664
161233,10730,52.083333333333336
161234,10730,98.0
161235,10730,92.0
161236,10730,47.666666666666664
161238,11027,55.77272727272727
161239,11027,52.125
161240,11027,46.25
161241,11032,40.666666666666664
161242,11032,55.666666666666664
161244,11032,74.0
161245,11032,79.0
161246,11031,46.333333333333336
161249,6786,90.0
161307,10697,93.0
161310,10697,70.0
161312,10794,73.0
161316,11032,71.0
161317,11032,71.33333333333333
161318,11032,93.0
161319,11032,60.5
161320,11032,60.25
161321,11032,62.5
161322,11031,100.0
161323,11031,59.0
161324,11031,75.0
161325,10565,44.125
161342,10923,27.333333333333332
161394,11628,71.58333333333333
161394,12337,64.66666666666667
161457,10697,50.75
161458,10697,95.5
161459,10697,55.375
161460,10794,41.166666666666664
161461,10794,47.333333333333336
161462,11027,91.5
161463,11032,52.5
161464,11028,53.333333333333336
161499,10923,20.0
161512,10923,23.0
161531,10923,20.666666666666668
161536,10923,26.5
161573,10923,26.5
161574,10923,32.8
161575,10923,31.5
161576,10923,32.75
161577,10923,15.5
161578,10923,21.0
161579,10923,24.0
161580,10923,27.75
161581,10923,23.666666666666668
161582,10923,37.714285714285715
161583,10923,32.42307692307692
161584,10923,32.9
161585,10923,33.38461538461539
161586,10923,32.583333333333336
161587,10923,32.2
161588,10923,34.666666666666664
161589,10923,35.57142857142857
161590,10923,28.0
161591,10923,29.5
161592,10923,17.0
161593,10923,28.0
161594,10923,35.55555555555556
161595,10923,22.142857142857142
161601,10697,45.25
161602,10697,60.0
161604,10794,92.0
161605,10794,57.5
161606,10794,48.375
161607,10794,44.8
161608,10794,70.0
161609,11027,81.25
161610,11027,100.0
161611,11031,51.0
161612,11030,44.5
161613,11030,92.0
161639,12337,70.83333333333333
161776,10540,64.06521739130434
161777,10697,45.5
161778,10730,48.75
161779,10730,58.0
161780,11031,75.33333333333333
161781,11031,92.0
161782,11030,52.75
161810,12052,11.0
161844,11628,71.5
161845,11628,73.75
161880,10697,54.5
161881,10697,60.375
161882,10697,79.0
161885,10697,76.0
161886,10794,91.0
161887,10794,49.833333333333336
161888,10730,34.333333333333336
161889,10730,76.0
161890,11027,63.833333333333336
161891,11027,57.6
161892,11032,60.0
161893,11032,54.0
161894,11032,48.0
161895,11031,61.875
161897,11030,58.666666666666664
161898,11030,99.0
161953,11030,49.5
161956,10972,65.0
161967,10972,60.0
161968,10972,85.0
162020,10697,37.5
162021,10794,55.5
162022,10794,35.333333333333336
162023,10730,40.0
162024,11027,96.0
162025,11031,26.333333333333332
162027,11031,1.0
162028,11028,30.0
162029,11028,100.0
162030,11028,72.0
162055,10730,59.25
162056,10730,100.0
162114,10697,57.875
162115,10697,95.5
162116,10697,72.33333333333333
162117,10697,79.0
162118,10697,50.1
162134,11027,29.833333333333332
162136,11028,47.333333333333336
162156,6786,65.0
162204,10874,98.0
162225,2586,20.0
162225,2587,18.0
162257,6786,97.5
162262,6786,70.0
162264,6786,90.0
162265,6786,80.0
162283,10565,56.333333333333336
162346,10697,61.166666666666664
162360,11009,99.0
162360,11010,84.0
162360,11011,90.0
162361,11011,77.5
162362,11009,99.0
162362,11010,94.0
162362,11011,87.5
162363,11009,88.0
162363,11010,94.0
162363,11011,92.5
162364,11009,99.0
162364,11010,94.0
162364,11011,92.5
162367,11009,88.0
162367,11010,99.0
162367,11011,90.0
162368,11011,90.0
162368,11765,91.5
162369,11010,85.0
162369,11011,80.0
162370,11009,77.5
162370,11010,77.5
162370,11011,66.5
162372,11009,80.0
162373,11009,72.5
162373,11010,72.0
162373,11011,92.0
162374,11009,70.5
162374,11011,80.0
162375,11010,80.0
162375,11011,97.0
162377,11009,77.5
162377,11010,80.0
162377,11011,80.0
162379,11009,75.0
162380,11009,88.5
162380,11010,62.5
162380,11011,25.0
162381,11010,74.0
162381,11764,29.2
162385,11028,80.0
162386,10794,68.5
162393,10540,59.833333333333336
162394,10540,73.0
162395,10540,88.0
162396,10540,85.0
162399,10540,77.0
162400,10540,74.16666666666667
162401,10540,65.0
162410,11011,92.5
162434,6786,90.0
162443,10540,64.5
162452,11011,96.0
162453,11011,98.0
162453,11769,84.5
162454,11011,85.5
162455,11011,90.0
162456,11011,98.0
162457,11009,87.0
162457,11011,87.5
162458,11009,97.0
162459,11011,88.0
162460,11011,89.0
162461,11009,82.0
162462,11011,95.0
162463,11010,93.0
162463,11763,85.0
162463,11769,51.0
162464,11009,67.0
162465,11011,92.0
162467,11011,86.5
162468,11010,98.0
162468,11769,43.666666666666664
162472,11011,98.0
162474,11011,60.5
162479,11009,69.0
162486,11011,98.0
162489,11009,77.0
162489,11763,34.0
162507,11010,70.0
162507,11011,62.5
162509,11032,80.0
162514,10874,97.0
162526,11009,91.5
162526,11010,83.0
162526,11011,75.0
162544,11011,98.0
162569,11011,93.0
162585,10540,51.75
162599,11076,77.5
162599,11078,62.5
162599,11764,90.0
162600,11076,100.0
162600,11077,98.0
162600,11078,100.0
162601,11076,80.0
162601,11077,98.0
162601,11078,100.0
162602,11076,80.0
162602,11077,98.0
162602,11078,100.0
162603,11078,100.0
162604,11076,100.0
162604,11077,98.0
162604,11078,95.0
162605,11077,75.0
162606,11078,90.5
162607,11077,95.0
162608,11076,100.0
162608,11077,92.5
162608,11078,93.0
162609,11076,100.0
162609,11077,100.0
162609,11078,90.0
162610,11078,92.5
162611,11076,100.0
162611,11078,98.0
162612,11076,95.0
162612,11078,95.0
162613,11058,74.0
162614,11058,95.5
162614,11060,90.0
162616,11058,92.5
162617,11058,98.0
162618,11059,81.0
162620,11058,95.5
162621,11058,92.0
162621,11059,92.0
162621,11060,95.0
162624,11058,96.0
162624,11059,91.0
162624,11060,95.0
162627,11058,88.0
162627,11059,94.0
162627,11060,98.0
162628,11058,85.0
162628,11059,91.5
162628,11060,98.0
162629,11058,96.0
162629,11059,91.0
162629,11060,95.0
162630,11058,94.5
162630,11059,65.0
162630,11060,99.0
162631,11058,77.5
162631,11060,70.0
162632,11060,81.5
162633,11058,93.0
162634,11058,77.5
162634,11060,90.0
162635,11058,60.5
162635,11059,81.5
162635,11060,96.5
162636,11058,98.0
162636,11059,95.0
162636,11060,98.0
162637,11058,96.0
162637,11059,94.0
162637,11060,98.0
162638,11058,94.0
162638,11059,94.0
162638,11060,96.5
162639,11058,96.0
162639,11060,94.0
162640,11058,98.0
162640,11059,7.5
162640,11060,95.0
162641,11058,96.5
162641,11060,95.0
162650,11059,60.5
162652,11076,87.5
162655,11011,85.0
162675,11076,92.5
162675,11077,92.5
162675,11078,93.0
162700,11076,95.0
162700,11078,95.5
162700,11763,55.0
162729,11058,98.0
162731,11058,88.5
162731,11059,80.5
162731,11060,89.0
162745,11058,91.5
162745,11059,79.5
162745,11060,90.5
162752,11010,60.0
162752,11011,80.0
162777,10565,48.25
162788,11058,85.5
162788,11059,88.0
162788,11060,77.5
162804,11076,100.0
162804,11078,98.0
162804,11703,33.166666666666664
162890,1729,77.5
162891,1729,75.0
162930,11628,68.0909090909091
162930,12337,46.416666666666664
162932,10565,64.0
162946,12337,64.66666666666667
162965,11628,95.66666666666667
162965,12337,53.8
163024,1729,93.33333333333333
163034,7804,90.0
163040,10565,51.1
163115,11730,33.666666666666664
163119,11763,43.5
163130,11011,83.5
163141,11628,68.5
163153,11011,91.0
163214,10874,91.0
163271,11011,98.0
163273,11011,72.5
163376,12778,80.0
163398,11164,39.5
163399,11164,30.0
163400,11164,40.0
163401,11164,33.75
163402,11164,37.25
163403,11164,35.388888888888886
163404,11164,40.0
163405,11164,39.333333333333336
163406,11164,39.4
163407,11164,39.0
163408,11164,33.0
163409,11164,39.6
163410,11164,38.6
163411,11164,39.166666666666664
163412,11164,39.333333333333336
163413,11164,39.5
163416,11164,29.0
163417,11164,31.5
163418,11164,39.25
163419,11164,40.0
163420,11164,40.0
163421,11164,40.0
163422,11164,32.0
163423,11164,40.0
163425,11164,40.0
163427,11164,39.666666666666664
163429,11164,39.75
163430,11164,40.0
163431,11164,40.0
163432,11164,40.0
163433,11164,35.2
163434,11164,33.4
163435,11164,40.0
163436,11164,29.0
163437,11164,40.0
163438,11164,30.125
163439,11164,40.0
163441,11164,40.0
163444,11164,40.0
163446,11164,31.666666666666668
163447,11164,39.333333333333336
163448,11164,39.333333333333336
163449,11164,36.0
163450,11164,40.0
163451,11164,40.0
163452,11164,39.666666666666664
163453,11164,40.0
163454,11164,40.0
163455,11164,40.0
163456,11164,39.5
163466,10565,98.5
163580,6786,100.0
163582,6786,60.0
163583,6786,85.0
163584,6786,85.0
163587,6786,62.5
163588,6786,80.0
163589,6786,75.0
163590,6786,75.0
163591,6786,70.0
163593,6786,65.0
163594,6786,80.0
163595,6786,65.0
163596,6786,100.0
163597,6786,95.0
163598,6786,75.0
163600,6786,72.5
163601,6786,85.0
163602,6786,72.5
163604,6786,75.0
163605,6786,72.5
163606,6786,70.0
163607,6786,75.0
163608,6786,67.5
163609,6786,60.0
163614,1067,75.0
163614,2076,16.0
163614,2077,13.5
163617,1067,90.0
163618,1067,75.0
163676,12336,82.0
163905,11164,40.0
163913,11164,25.0
163915,10874,94.0
163916,10874,92.0
163917,10874,93.0
163918,10874,93.0
163922,10874,81.0
163923,10874,96.0
163989,11912,75.0
164068,11076,100.0
164068,11077,100.0
164068,11078,80.0
164069,11288,32.55555555555556
164070,11288,32.411764705882355
164071,11288,32.9
164072,11288,25.4
164074,11288,34.4375
164075,11288,30.2
164076,11288,34.31818181818182
164077,11288,33.857142857142854
164078,11288,31.0
164079,11288,33.30769230769231
164080,11288,30.833333333333332
164081,11288,32.0
164082,11288,34.0
164083,11288,31.5
164084,11288,14.0
164085,11288,30.545454545454547
164087,11288,28.0
164088,11288,32.42857142857143
164089,11288,34.36363636363637
164090,11288,30.571428571428573
164091,11288,33.90909090909091
164092,11288,33.0
164093,11288,32.15
164095,11288,34.0
164096,11288,30.307692307692307
164097,11288,31.5
164098,11288,34.0
164099,11288,26.75
164100,11288,25.8
164101,11288,34.5
164102,11288,32.5
164103,11288,29.454545454545453
164104,11288,32.0
164105,11288,33.6
164107,11288,33.333333333333336
164108,11288,31.333333333333332
164109,11288,22.0
164110,11288,20.5
164111,11288,34.0
164112,11288,33.833333333333336
164114,11288,30.818181818181817
164116,11288,22.11627906976744
164117,11288,32.833333333333336
164118,11288,32.0
164141,11375,89.5
164142,11375,59.94444444444444
164143,11375,73.0
164144,11375,57.75
164145,11375,82.0
164146,11375,77.0
164148,11375,81.0
164149,11375,30.666666666666668
164150,11375,44.75
164151,11375,30.166666666666668
164152,11375,32.166666666666664
164153,11375,55.42857142857143
164154,11375,65.0
164155,11376,28.833333333333332
164158,11171,52.25
164160,11171,34.666666666666664
164161,11171,40.714285714285715
164162,11171,68.25
164163,11391,47.666666666666664
164164,11356,54.75
164165,11356,56.0
164166,11205,61.0
164168,11356,58.785714285714285
164169,11356,56.3
164171,11205,48.25
164172,11205,63.333333333333336
164173,11264,53.5
164173,11766,98.5
164173,11769,41.5
164175,11264,30.0
164176,11264,65.5
164177,11264,63.5
164178,11264,61.5
164179,11264,72.0
164180,11264,60.0
164181,11264,34.333333333333336
164182,11264,39.666666666666664
164183,11379,79.0
164812,11765,63.5
164813,12778,85.0
164825,11375,60.0
164826,11205,57.333333333333336
164826,11375,55.166666666666664
164827,11375,77.0
164828,11375,79.0
164829,11391,38.166666666666664
164832,11376,56.75
164833,11376,64.0
164834,11171,63.166666666666664
164835,11171,55.5
164836,11205,60.5
164837,11391,54.0
164838,11171,85.5
164839,11171,43.0
164840,11171,63.166666666666664
164841,11171,49.666666666666664
164842,11391,63.5
164843,11356,62.0
164844,11356,57.5
164844,11769,94.0
164847,11356,84.0
164848,11205,62.6
164849,11264,57.25
164850,11264,62.0
164851,11378,58.25
164852,11264,83.0
164951,10529,55.0
164961,10565,70.5
164962,11375,32.0
164963,11376,44.75
164964,11171,66.5
164965,11391,54.75
164966,11264,44.0
164967,11264,9.0
164968,11264,52.333333333333336
164969,11378,48.666666666666664
164970,11379,43.5
165036,10874,98.0
165073,11376,92.5
165074,11376,54.5
165075,11171,44.166666666666664
165076,11356,65.0
165078,11205,49.0
165079,11378,47.5
165083,11368,75.0
165084,11368,87.5
165085,11368,80.0
165086,11368,90.0
165105,11396,86.0
165169,10353,49.5
165172,11396,55.0
165173,11396,93.5
165173,11769,59.4
165174,11396,41.0
165176,11396,40.0
165176,11703,59.5
165200,11109,55.25
165202,11109,27.625
165204,11376,59.5
165206,11171,79.0
165207,11171,52.2
165210,11379,52.0
165213,11451,37.2
165213,12210,91.0
165249,11396,45.666666666666664
165330,11396,100.0
165424,11421,25.0
165425,11421,75.5
165426,11421,16.0
165427,11421,40.75
165429,11421,56.875
165430,11421,70.66666666666667
165432,11421,66.0
165434,11421,69.0
165435,11421,73.5
165436,11421,72.25
165437,11421,53.9
165438,11421,72.75
165439,11421,70.5
165440,11421,72.5
165441,11421,68.66666666666667
165442,11421,71.5
165443,11421,72.66666666666667
165444,11421,61.5
165445,11421,56.5
165446,11421,71.83333333333333
165447,11421,71.83333333333333
165448,11421,68.83333333333333
165449,11421,69.83333333333333
165450,11421,61.5
165451,11421,69.83333333333333
165452,11421,69.83333333333333
165453,11421,69.83333333333333
165570,11375,62.25
165571,11376,51.65384615384615
165572,11171,52.25
165573,11171,59.833333333333336
165577,11356,62.714285714285715
165578,11356,52.0
165580,11205,81.0
165581,11205,48.0
165582,11264,81.0
165583,11264,93.0
165584,11264,50.5
165585,11264,49.0
